BA3,POINT OF SALE PURCHASE US UT S. JORDAN HARMONS DISTRICT,HARMONS,27.92,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,52
BA2,IHC CLINIC,IHC CLINIC,12.5,,793bb6a4-2d70-41af-b9af-ed3c81977df1,4,52
BA1,JAMBA JUICE #222 OREM UTUS,JAMBA JUICE,2.62,,83b5d02e-3700-445c-9842-1e14e70d3529,4,52
BA1,KNEADERS BAKERY & CAFE OREM UTUS,KNEADERS BAKERY & CAFE,20.91,,83b5d02e-3700-445c-9842-1e14e70d3529,4,52
BA3,POINT OF SALE PURCHASE US UT PROVO MACEYS PROVO,MACEY'S,1.18,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,52
BA1,PAPA MURPHYS UT030 PLEASANT,PAPA MURPHY'S PIZZA,10.14,,83b5d02e-3700-445c-9842-1e14e70d3529,4,52
BA3,BILL PAYMENT QUESTAR GAS ONLINE PMT,QUESTAR,35.13,,abfc0603-57f4-4cdc-ae69-d3509c847366,4,52
BA1,RAYS HARTS PLEASANT GROVUTUS,RAYS HARTS,36.21,,9a822b2c-fa4c-4589-9ebe-1b864b5fcf86,4,52
BA3,VISA - 01/09 SWEET BRIAR HOLLOW DRAPER UT 009391,SWEET BRIAR,15,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,52
BA2,WALGREENS #1776          PLEASAN,WALGREENS,6.33,,793bb6a4-2d70-41af-b9af-ed3c81977df1,4,52
BA2,BANGKOK GRILL            OREM,BANGKOK GRILL,18.12,,83b5d02e-3700-445c-9842-1e14e70d3529,4,53
BA1,BEDBATH&BEYOND# BEDBATHSOUTH,BED BATH AND BEYOND,7.71,,fee54dc0-ae6b-4fad-9672-1024b515c6a1,4,53
BA2,CHEVRON 00203586         PROVO,CHEVRON,1.87,,9a822b2c-fa4c-4589-9ebe-1b864b5fcf86,4,53
BA2,CHEVRON 00203586         PROVO,CHEVRON,34.67,,9a822b2c-fa4c-4589-9ebe-1b864b5fcf86,4,53
BA3,POINT OF SALE PURCHASE US UT DRAPER CHEVRON/HOLIDAY OIL #45,CHEVRON/HOLIDAY OIL,1.79,,9a822b2c-fa4c-4589-9ebe-1b864b5fcf86,4,53
BA2,FIREHOUSE SUBS #63       OREM,FIREHOUSE SUBS,4.2,,83b5d02e-3700-445c-9842-1e14e70d3529,4,53
BA3,POINT OF SALE PURCHASE US UT S. JORDAN HARMONS DISTRICT,HARMONS,19.97,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,53
BA1,MCDONALDS F20695 PLEASANT,MCDONALD'S,4.73,,83b5d02e-3700-445c-9842-1e14e70d3529,4,53
BA1,NORDSTROM 038 693 UNIVEOREM UTUS,NORDSTROM,52.81,,4622f34a-f8f1-43f6-853b-5305d4494a7f,4,53
BA1,SAVERS 1036 OREM UTUS,SAVERS 1036 OREM UTUS,10.14,,c8b330c9-3d0f-4c5a-bb7b-82a33839431a,4,53
BA1,TARGET T1754 TARGET T17OREM UTUS,TARGET,16.02,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,53
BA1,TARGET T1754 TARGET T17OREM UTUS,TARGET,82.78,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,53
BA1,CHECKING WITHDRAWAL,CHECK ,28.73,1243,b95b3166-55e1-40e0-ad2d-eee41b8c3607,4,54
BA1,CHECKING WITHDRAWAL,CHECK ,10,1245,b95b3166-55e1-40e0-ad2d-eee41b8c3607,4,54
BA3,CHECK # 1282,CHECK # 1282,94.17,257,c8b330c9-3d0f-4c5a-bb7b-82a33839431a,4,54
BA3,CHECK # 1289,CHECK # 1289,384,266,c8b330c9-3d0f-4c5a-bb7b-82a33839431a,4,54
BA1,COPYTEC PLEASANT GROVUTUS,COPYTEC,4.11,,0d757924-0fa0-49d9-93b7-31d0fba9ec00,4,54
BA1,GREAT CLIPS 1948 PLEASANT,GREAT CLIPS,6.5,,ff748236-9863-448b-9503-28ab3e48e578,4,54
BA1,KNEADERS BAKERY & CAFE OREM UTUS,KNEADERS BAKERY & CAFE,2.15,,83b5d02e-3700-445c-9842-1e14e70d3529,4,54
BA1,KNEADERS BAKERY & CAFE OREM UTUS,KNEADERS BAKERY & CAFE,6.56,,83b5d02e-3700-445c-9842-1e14e70d3529,4,54
BA1,MACEYS PLEASANT GRO PLEASANT,MACEYS,5,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,54
BA2,NFI*WWW.NETFLIX.COM/CC   NETFLIX,NETFLIX,8.54,,bcf47747-6510-4840-802d-1a9900429da9,4,54
BA3,VISA - 01/06 RUMBI ISLAND GRILL - L HENEFER UT 006186,RUMBI,1.94,,d316ef59-5267-42f6-ad1b-3c07182d70fd,4,54
BA3,VISA - 01/06 RUMBI ISLAND GRILL - S SANDY UT 006090,RUMBI,1.94,,d316ef59-5267-42f6-ad1b-3c07182d70fd,4,54
BA1,SUGGESTIONS SAL/479 SOUOREM UTUS,SUGGESTIONS SALON,69,,ff748236-9863-448b-9503-28ab3e48e578,4,54
BA3,ONLINE BANKING FUNDS TRANSFER FROM SAVINGS,TRANSFER,60,,1ce9a23e-fbcc-481f-b478-7fd792333f4c,4,54
BA1,ZURCHERS PARTY STORE OREM UTUS,ZURCHERS PARTY STORE,48.27,,bcf47747-6510-4840-802d-1a9900429da9,4,54
BA3,AUTOMATIC WITHDRAWAL AM NAT INS CO ANICO PYMT PPD,AMERICAN NATIONAL INSURANCE,7.67,,3dfde508-f001-4729-9b30-b66d18c061c4,4,55
BA2,BASKIN #399     Q35   OREM,BASKIN ROBBINS,1.35,,83b5d02e-3700-445c-9842-1e14e70d3529,4,55
BA1,CHECKING WITHDRAWAL,CHECK ,180,1235,b95b3166-55e1-40e0-ad2d-eee41b8c3607,4,55
BA3,VISA - 01/06 CHEVRON 00206190 CENTERVILLE UT 006958,CHEVRON,24.95,,9a822b2c-fa4c-4589-9ebe-1b864b5fcf86,4,55
BA1,CHILIS GRI02700010272 AMERICAN,CHILI'S,27.2,,83b5d02e-3700-445c-9842-1e14e70d3529,4,55
BA3,DEPOSIT,DEPOSIT,1788.09,,f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4,4,55
BA2,MALAWIS PIZZA            PROVO,MALAWI'S PIZZA,7.14,,83b5d02e-3700-445c-9842-1e14e70d3529,4,55
BA3,POINT OF SALE PURCHASE US UT RIVERTON MAVERIK COUNTRY STORE26,MAVERIK,3.74,,9a822b2c-fa4c-4589-9ebe-1b864b5fcf86,4,55
BA3,PURCHASE ADJUSTMENT VISA CREDIT - PURCHASE RETURN 01/07 EIG*FATCOW 866-5392854 MA,PURCHASE ADJUSTMENT VISA CREDIT - PURCHASE RETURN 01/07 EIG*FATCOW 866-5392854 MA,53.7,,f1ca269a-5fcc-47f7-b67f-82bfa96c1937,4,55
BA3,VISA - 01/05 RUMBI ISLAND GRILL - D DRAPER UT 005823,RUMBI,1.94,,d316ef59-5267-42f6-ad1b-3c07182d70fd,4,55
BA3,VISA - 01/05 RUMBI ISLAND GRILL - O OREM UT 005617,RUMBI,1.94,,d316ef59-5267-42f6-ad1b-3c07182d70fd,4,55
BA3,POINT OF SALE PURCHASE US UT DRAPER SMITHS 212 E. 12300 S.,SMITHS,2.05,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,55
BA1,TOYS R US OREM UTUS,TOYS R US,33.34,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,55
BA3,POINT OF SALE PURCHASE US UT MIDVALE TOYS R US,TOYS R US,49.72,,9a63ecd4-eef3-4ab2-8101-d2a15ccc3470,4,55
BA1,WAL-MART #5270 LINDON UTUS,WALMART,130.88,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,55
BA1,XPEDX PAPER STORE OREM UTUS,XPEDX,-23.33,,e8e7fee4-83cc-4d88-8575-89645aa66334,4,55
BA2,AMAZON WEB SERVICES      AWS.AMA,AMAZON WEB SERVICES,0.67,,8fa394c5-dd3d-4d82-958a-584c9cb61373,4,56
BA1,BEDBATH&BEYOND# BEDBATHAMERICAN,BED BATH AND BEYOND,9.6,,fee54dc0-ae6b-4fad-9672-1024b515c6a1,4,56
BA1,CHECKING WITHDRAWAL,CHECK ,515,1237,b95b3166-55e1-40e0-ad2d-eee41b8c3607,4,56
BA1,EASTMAN ADAMS PHOTO 8012092845,EASTMAN ADAMS PHOTO 8012092845,12.26,,c8b330c9-3d0f-4c5a-bb7b-82a33839431a,4,56
BA1,HARTSCARWASHAF AMERICAN FORKUTUS,HARTS CAR WASH,2.5,,787481a6-ff1b-44e9-8782-9796c68be2f2,4,56
BA1,KNEADERS BAKERY & CAFE OREM UTUS,KNEADERS BAKERY & CAFE,6.56,,83b5d02e-3700-445c-9842-1e14e70d3529,4,56
BA1,MACEYS PLEASANT GROVE PLEASANT,MACEYS,73.11,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,56
BA2,MSFT   *ONLINE           BILL.MS,MICROSOFT,2.67,,8fa394c5-dd3d-4d82-958a-584c9cb61373,4,56
BA1,RAYS HARTS PLEASANT GROVUTUS,RAYS HARTS,33.12,,9a822b2c-fa4c-4589-9ebe-1b864b5fcf86,4,56
BA1,SCOREBOARD971 S STATE SOREM UTUS,SCOREBOARD SPORTS,21.31,,c8b330c9-3d0f-4c5a-bb7b-82a33839431a,4,56
BA1,TARGET T1814 TARGET T18AMERICAN,TARGET,77.12,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,56
BA1,TAYLOR MAID BEAUTY SUPPPROVO,TAYLOR MAID BEAUTY SUPPLY,10.67,,ff748236-9863-448b-9503-28ab3e48e578,4,56
BA1,TAYLOR MAID BEAUTY SUPPPROVO,TAYLOR MAID BEAUTY SUPPLY,48.02,,ff748236-9863-448b-9503-28ab3e48e578,4,56
BA1,TIMPANOGOS INDOOR SOCCELINDON,TIMPANOGOS INDOOR SOCCER,29,,c8b330c9-3d0f-4c5a-bb7b-82a33839431a,4,56
BA2,CHEVRON 00203586         PROVO,CHEVRON,2.9,,9a822b2c-fa4c-4589-9ebe-1b864b5fcf86,4,57
BA2,CHEVRON 00203586         PROVO,CHEVRON,18.63,,9a822b2c-fa4c-4589-9ebe-1b864b5fcf86,4,57
BA1,COPYTEC PLEASANT GROVUTUS,COPYTEC,3.21,,0d757924-0fa0-49d9-93b7-31d0fba9ec00,4,57
BA1,COSTCO WHSE #0733 LEHI UTUS,COSTCO,5.87,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,57
BA1,COSTCO WHSE #0733 LEHI UTUS,COSTCO,147.59,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,57
BA3,VISA - 01/03 FAB.COM INC. 877-463-4322 NY 002071,FAB.COM,7.73,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,57
BA3,POINT OF SALE PURCHASE US UT DRAPER HARMONS - BANGERTER,HARMONS,41.81,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,57
BA3,VISA - 01/05 PUMANA *PUMA.COM 888-565-7862 MA 005471,PUMA.COM,22,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,57
BA3,VISA - 01/04 RUMBI ISLAND GRILL - O OREM UT 004720,RUMBI,1.94,,d316ef59-5267-42f6-ad1b-3c07182d70fd,4,57
BA2,SONIC DRIVE IN #5024     PROVO,SONIC DRIVE IN,2.15,,83b5d02e-3700-445c-9842-1e14e70d3529,4,57
BA2,SONIC DRIVE IN #5024     PROVO,SONIC DRIVE IN,2.21,,83b5d02e-3700-445c-9842-1e14e70d3529,4,57
BA3,AUTOMATIC WITHDRAWAL ANPAC EASY PAY PREMIUM PPD,ANPAC EASY PAY,75.67,,1cb495a7-99cd-4a61-a2f2-057e17fb6571,4,58
BA3,POINT OF SALE PURCHASE US UT SALT LAKE CIT DICK'S CLOTHING&SPORTIN,DICK'S CLOTHING & SPORTING,34.99,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,58
BA2,FIREHOUSE SUBS #63       OREM,FIREHOUSE SUBS,3.82,,83b5d02e-3700-445c-9842-1e14e70d3529,4,58
BA3,POINT OF SALE PURCHASE US UT S. JORDAN HARMONS DISTRICT,HARMONS,55.52,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,58
BA2,APL*APPLE ITUNES STORE   866-712,ITUNES,0.69,,8fa394c5-dd3d-4d82-958a-584c9cb61373,4,58
BA1,MACEYS PLEASANT GROVE PLEASANT,MACEYS,39.42,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,58
BA1,PAYCHECK,PAYCHECK,-4500,,f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4,4,58
BA1,QUESTAR GAS CO. (QGC),QUESTAR GAS,52.14,,abfc0603-57f4-4cdc-ae69-d3509c847366,4,58
BA3,VISA - 01/03 RUMBI ISLAND GRILL - D DRAPER UT 003058,RUMBI,1.94,,d316ef59-5267-42f6-ad1b-3c07182d70fd,4,58
BA3,POINT OF SALE PURCHASE US UT SANDY TOTAL HEALTH & FITNESS,THF,10.3,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,58
BA1,XYZ MORTGAGE,XYZ MORTGAGE,754.01,,5e7727be-1730-40cb-be1e-de548c09dd9a,4,58
BA3,AUTOMATIC WITHDRAWAL AM NAT INS CO ANICO PYMT PPD,AMERICAN NATIONAL INSURANCE,7.29,,3dfde508-f001-4729-9b30-b66d18c061c4,4,59
BA3,VISA - 01/03 AUDIBLE 888-283-5051 NJ 003328,AUDIBLE,11.48,,447fe80b-fb78-4a31-9dc2-a07c16c4195e,4,59
BA3,VISA - 01/03 CHEVRON 00211802 DRAPER UT 003556,CHEVRON,22.8,,9a822b2c-fa4c-4589-9ebe-1b864b5fcf86,4,59
BA3,POINT OF SALE PURCHASE US UT SOUTH JORDAN 1412 DOWNEAST THDISTRIC,DOWNEAST OUTFITTER,45.34,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,59
BA3,POINT OF SALE PURCHASE US UT S. JORDAN HARMONS DISTRICT,HARMONS,8.75,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,59
BA1,JAMBA JUICE #222 OREM UTUS,JAMBA JUICE,2.62,,83b5d02e-3700-445c-9842-1e14e70d3529,4,59
BA1,MACEYS PLEASANT GRO PLEASANT,MACEYS,5,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,59
BA1,PAPA MURPHYS UT030 PLEASANT,PAPA MURPHY'S PIZZA,16.55,,83b5d02e-3700-445c-9842-1e14e70d3529,4,59
BA3,AUTOMATIC WITHDRAWAL ROCKYMTN/PACIFICPOWER BILL WEB(R ),ROCKY MOUNTAIN POWER,38.13,,abfc0603-57f4-4cdc-ae69-d3509c847366,4,59
BA3,VISA - 01/02 RUMBI ISLAND GRILL - D DRAPER UT 002610,RUMBI,3.87,,d316ef59-5267-42f6-ad1b-3c07182d70fd,4,59
BA3,POINT OF SALE PURCHASE US UT SOUTH JORDAN TARGET T2123 TARGET T21,TARGET,17.88,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,59
BA3,POINT OF SALE PURCHASE US UT SOUTH JORDAN TARGET T2123 TARGET T21,TARGET,9.75,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,59
BA3,POINT OF SALE PURCHASE US UT RIVERTON THE HOME DEPOT #8566,THE HOME DEPOT,2.44,,fee54dc0-ae6b-4fad-9672-1024b515c6a1,4,59
BA1,WINGERS #1010 AMERICAN FORKUTUS,WINGERS,32.13,,83b5d02e-3700-445c-9842-1e14e70d3529,4,59
BA1,XPEDX PAPER STORE OREM UTUS,XPEDX,39.61,,e8e7fee4-83cc-4d88-8575-89645aa66334,4,59
BA2,BANGKOK GRILL            OREM,BANGKOK GRILL,10.02,,83b5d02e-3700-445c-9842-1e14e70d3529,4,60
BA1,BARNES & NOBLE #2626 OREM UTUS,BARNES & NOBLE,35.25,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,60
BA3,BILL PAYMENT COUNTRY VIEW CON ONLINE PMT,COUNTRY VIEW,62.5,,38810b0d-8a1b-44ed-b537-c19a086549a1,4,60
BA1,DOLLAR TREE #02605 OREM UTUS,DOLLAR TREE,18.61,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,60
BA1,DOLLAR TREE #02605 OREM UTUS,DOLLAR TREE,77.22,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,60
BA1,DR ORTHO,DR ORTHO,76.34,,793bb6a4-2d70-41af-b9af-ed3c81977df1,4,60
BA1,KNEADERS BAKERY & CAFE OREM UTUS,KNEADERS BAKERY & CAFE,11.19,,83b5d02e-3700-445c-9842-1e14e70d3529,4,60
BA1,MACEYS PLEASANT GROVE PLEASANT,MACEYS,79.12,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,60
BA1,REEF RUNNER/1224 W 1200LINDON,REEF RUNNER,16.26,,c8b330c9-3d0f-4c5a-bb7b-82a33839431a,4,60
BA1,TARGET T1754 TARGET T17OREM UTUS,TARGET,28.07,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,60
BA1,WAL-MART #5270 LINDON UTUS,WALMART,12.02,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,60
BA1,ZURCHERS PARTY STORE OREM UTUS,ZURCHERS PARTY STORE,19.58,,bcf47747-6510-4840-802d-1a9900429da9,4,60
BA3,AUTOMATIC WITHDRAWAL AMERICAN EXPRESSELEC REMIT WEB(S ),AMEX PAYMENT,175,,46d2cc76-4de4-4897-92d2-6b0dd8a57ef3,4,61
BA3,VISA - 12/31 APL*APPLE ITUNES STORE 866-712-7753 CA 03017,APPLE ITUNES STORE,17.08,,55a0b215-3229-4660-90f2-de1d7d23ac75,4,61
BA3,AUTOMATIC WITHDRAWAL AT&T PAYMENT WEB(S ),AT&T,93.14,,57ac5f16-c6e0-4e1f-939a-46f69862d6b0,4,61
BA3,VISA - 12/31 CARTER S-OKBG ONLINE 920-232-4127 CT 027978,CARTER'S,3.21,,ed121c92-388b-4033-8ec1-3cefff953725,4,61
BA1,CHECKING WITHDRAWAL,CHECK ,52.5,1200,b95b3166-55e1-40e0-ad2d-eee41b8c3607,4,61
BA3,POINT OF SALE PURCHASE US UT DRAPER CHEVRON/HOLIDAY OIL #45,CHEVRON/HOLIDAY OIL,1.69,,9a822b2c-fa4c-4589-9ebe-1b864b5fcf86,4,61
BA3,AUTOMATIC WITHDRAWAL COMCAST COMCAST WEB(S ),COMCAST,61.09,,baf9c6d2-57c5-4958-866a-53a654da0bc1,4,61
BA3,POINT OF SALE PURCHASE US UT OREM HARMONS - OREM,HARMONS,4.29,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,61
BA3,POINT OF SALE PURCHASE US UT S. JORDAN HARMONS DISTRICT,HARMONS,56.4,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,61
BA1,RAYS HARTS PLEASANT GROVUTUS,RAYS HARTS,37,,9a822b2c-fa4c-4589-9ebe-1b864b5fcf86,4,61
BA3,VISA - 12/31 RED IGUANA SALT LAKE CIT UT 031312,RED IGUANA,14.72,,f3e6d2f7-2ee1-45d8-8b3f-5adff7f3ec51,4,61
BA3,VISA - 12/31 RUMBI ISLAND GRILL - D DRAPER UT 031523,RUMBI,3.87,,d316ef59-5267-42f6-ad1b-3c07182d70fd,4,61
BA3,VISA - 12/29 RUMBI ISLAND GRILL - O OREM UT 029065,RUMBI,1.94,,d316ef59-5267-42f6-ad1b-3c07182d70fd,4,61
BA3,VISA - 12/30 RUMBI ISLAND GRILL - D DRAPER UT 030664,RUMBI,1.94,,d316ef59-5267-42f6-ad1b-3c07182d70fd,4,61
BA3,VISA - 12/30 RUMBI ISLAND GRILL - O OREM UT 030216,RUMBI,1.94,,d316ef59-5267-42f6-ad1b-3c07182d70fd,4,61
BA3,POINT OF SALE PURCHASE US UT SOUTH JORDAN TARGET T2123 TARGET T21,TARGET,21.46,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,61
BA3,VISA - 12/28 TOTAL HEALTH & FITNESS SANDY UT 028157,THF,18,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,61
BA1,WALGREENS 850 S STATE SOREM UTUS,WALGREENS,14.42,,793bb6a4-2d70-41af-b9af-ed3c81977df1,4,61
BA1,WAL-MART #5270 LINDON UTUS,WALMART,17.01,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,61
BA1,WINGERS #1010 AMERICAN FORKUTUS,WINGERS,34.12,,83b5d02e-3700-445c-9842-1e14e70d3529,4,61
BA2,AMAZON.COM               AMZN.CO,AMAZON,7.48,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,62
BA1,CHECKING DEPOSIT,CHECKING DEPOSIT,-34.23,,f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4,4,62
BA2,CHEVRON 00206240         LINDON,CHEVRON,16.53,,9a822b2c-fa4c-4589-9ebe-1b864b5fcf86,4,62
BA1,COPYTEC PLEASANT GROVUTUS,COPYTEC,3.25,,0d757924-0fa0-49d9-93b7-31d0fba9ec00,4,62
BA1,COSTCO WHSE #0733 LEHI UTUS,COSTCO,34.23,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,62
BA1,TRANSFER,TRANSFER,-325,,1ce9a23e-fbcc-481f-b478-7fd792333f4c,4,62
BA1,CHECKING WITHDRAWAL,CHECK ,125,1233,b95b3166-55e1-40e0-ad2d-eee41b8c3607,4,63
BA1,CHECKING WITHDRAWAL,CHECK ,25,1234,b95b3166-55e1-40e0-ad2d-eee41b8c3607,4,63
BA1,CHECKING DEPOSIT,CHECKING DEPOSIT,-95.66,,f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4,4,63
BA1,CHECKING DEPOSIT,CHECKING DEPOSIT,-25,,f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4,4,63
BA2,DIVIDEND,DIVIDEND,-0.05,,f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4,4,63
BA1,KNEADERS BAKERY & CAFE OREM UTUS,KNEADERS BAKERY & CAFE,5.82,,83b5d02e-3700-445c-9842-1e14e70d3529,4,63
BA1,MACEYS PLEASANT GROVE PLEASANT,MACEYS,27.67,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,63
BA1,PAPA MURPHYS UT030 PLEASANT,PAPA MURPHY'S PIZZA,10.14,,83b5d02e-3700-445c-9842-1e14e70d3529,4,63
BA1,ALLREDS ACE HARDWARE PLEASANT,ACE HARDWARE,4.8,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,64
BA1,COLDSTONE #136 OREM UTUS,COLDSTONE,1.7,,83b5d02e-3700-445c-9842-1e14e70d3529,4,64
BA3,DIVIDEND EARNED FOR PERIOD OF 12/01/2011 THROUGH 12/31/2011 ANNUAL PERCENTAGE YIELD EARNED IS 0.05%,DIVIDEND,0.05,,f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4,4,64
BA2,KOI JAPANESE CUISINE &AMP; SUAME,KOI JAPANESE CUISINE,35.43,,83b5d02e-3700-445c-9842-1e14e70d3529,4,64
BA3,VISA - 12/29 MOGCOM 510-883-1082 CA 028307,MOG.COM,5,,447fe80b-fb78-4a31-9dc2-a07c16c4195e,4,64
BA1,NORTH POINTE SWSSD LINDON UTUS,NORTH POINTE,3.5,,e8e7fee4-83cc-4d88-8575-89645aa66334,4,64
BA3,POINT OF SALE PURCHASE US UT RIVERTON RADIO SHACK,RADIO SHACK,6.94,,55a0b215-3229-4660-90f2-de1d7d23ac75,4,64
BA2,REDMANGO8016374376ORM    OREM,RED MANGO,4.81,,83b5d02e-3700-445c-9842-1e14e70d3529,4,64
BA2,RUMBI ISLAND GRILL - O   OREM,RUMBI,6.94,,83b5d02e-3700-445c-9842-1e14e70d3529,4,64
BA1,TARGET T1754 TARGET T17OREM UTUS,TARGET,62.6,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,64
BA1,AMERICAN EAGLE OREM UTUS,AMERICAN EAGLE,-64.09,,4622f34a-f8f1-43f6-853b-5305d4494a7f,4,65
BA1,BANGKOK GRILL OREM UTUS,BANGKOK GRILL,15.68,,83b5d02e-3700-445c-9842-1e14e70d3529,4,65
BA3,VISA - 12/28 BATHANDBODYWORKS.COM 800-756-5005 PA 026747,BATH AND BODY WORKS,20.33,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,65
BA1,CHECKING WITHDRAWAL,CHECK ,20,1232,b95b3166-55e1-40e0-ad2d-eee41b8c3607,4,65
BA1,CHEVRON/PWI #802-OREM OREM UTUS,CHEVRON,1.56,,9a822b2c-fa4c-4589-9ebe-1b864b5fcf86,4,65
BA3,POINT OF SALE PURCHASE US UT PROVO CHEVRON/BELL BROTHERS,CHEVRON/BELL BROTHERS,1.55,,9a822b2c-fa4c-4589-9ebe-1b864b5fcf86,4,65
BA1,WEBCITI CARD ONLINE (PAYMENT),CREDIT CARD PAYMENT,1350,,46d2cc76-4de4-4897-92d2-6b0dd8a57ef3,4,65
BA3,VISA - 12/27 LAYLA MEDITERRANEAN GRILL HOLLADAY UT 027966,LAYLA MEDITERRANEAN GRILL,19.95,,f3e6d2f7-2ee1-45d8-8b3f-5adff7f3ec51,4,65
BA1,MACEYS PLEASANT GRO PLEASANT,MACEYS,3.2,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,65
BA3,ONLINE BANKING FUNDS TRANSFER,ONLINE BANKING FUNDS TRANSFER,186.04,,1ce9a23e-fbcc-481f-b478-7fd792333f4c,4,65
BA1,REDMANGO8016374376ORM OREM UTUS,RED MANGO,5.08,,83b5d02e-3700-445c-9842-1e14e70d3529,4,65
BA1,RUMBI ISLAND GRILL - O OREM UTUS,RUMBI,8.19,,83b5d02e-3700-445c-9842-1e14e70d3529,4,65
BA2,SUBWAY        03009552   OREM,SUBWAY,4.55,,d316ef59-5267-42f6-ad1b-3c07182d70fd,4,65
BA3,ONLINE BANKING FUNDS TRANSFER TO SAVINGS,TRANSFER,500,,1ce9a23e-fbcc-481f-b478-7fd792333f4c,4,65
BA3,ONLINE BANKING FUNDS TRANSFER FROM SAVINGS,TRANSFER,366.5,,1ce9a23e-fbcc-481f-b478-7fd792333f4c,4,65
BA2,VIRTUALSHEETMUSIC        800-717,VIRTUALSHEETMUSIC,3.88,,e8e7fee4-83cc-4d88-8575-89645aa66334,4,65
BA3,CHECK # 1287,CHECK # 1287,19,263,c8b330c9-3d0f-4c5a-bb7b-82a33839431a,4,66
BA3,VISA - 12/27 CHEVRON 00072863 OREM UT 027800,CHEVRON,21.49,,9a822b2c-fa4c-4589-9ebe-1b864b5fcf86,4,66
BA3,POINT OF SALE PURCHASE US UT DRAPER CHEVRON/HOLIDAY OIL #45,CHEVRON/HOLIDAY OIL,0.87,,9a822b2c-fa4c-4589-9ebe-1b864b5fcf86,4,66
BA3,DEPOSIT,DEPOSIT,518.28,,f2bab5a3-1de2-4b3a-a51c-38279f0ef3b4,4,66
BA3,VISA - 12/26 DESERET BOOK CO 63 SANDY UT 026341,DESERET BOOK,26.69,,7d1a04ae-80d1-4a26-bed0-007849e96979,4,66
BA3,POINT OF SALE PURCHASE US UT DRAPER HARMONS - BANGERTER,HARMONS,16.93,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,66
BA3,POINT OF SALE PURCHASE US UT S. JORDAN HARMONS DISTRICT,HARMONS,51.98,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,66
BA1,HEALTH CARE,HEALTH CARE,387.38,,20b9613a-0c4b-4ffd-9a88-21d4332137be,4,66
BA1,KRISPY KREME DONUTS OREM UTUS,KRISPY KREME,7,,83b5d02e-3700-445c-9842-1e14e70d3529,4,66
BA1,MACEYS PLEASANT GROVE PLEASANT,MACEYS,39.2,,5de6dfca-30a5-47b5-b09c-94d189e77739,4,66
BA3,AUTOMATIC WITHDRAWAL 143 RETIRE2040INVEST0143 WEB(R ),RETIRE 2040,30,,2566c8a9-df4f-48c9-a5ad-9155a5d4c2dc,4,66
